distance,x,y,Bed_meters
27300.000000000000000,-375852.919880992965773,-1541090.375760501483455,-535.745788574218750
27350.000000000000000,-375854.154072730918415,-1541140.360525888158008,-535.584411621093750
27400.000000000000000,-375852.049582990934141,-1541190.312900515506044,-535.584411621093750
27450.000000000000000,-375849.845844237424899,-1541240.264312262181193,-535.584411621093750
27500.000000000000000,-375847.642105483915657,-1541290.215724009089172,-534.839416503906250
27550.000000000000000,-375845.438366730348207,-1541340.167135755997151,-534.839416503906250
27600.000000000000000,-375843.234627976780757,-1541390.118547502905130,-534.839416503906250
27650.000000000000000,-375841.030889223213308,-1541440.069959249813110,-533.685119628906250
27700.000000000000000,-375838.827150469704065,-1541490.021370996721089,-533.685119628906250
27750.000000000000000,-375836.623411716136616,-1541539.972782743629068,-533.685119628906250
27800.000000000000000,-375834.419672962627374,-1541589.924194490304217,-532.487854003906250
27850.000000000000000,-375832.215934209059924,-1541639.875606237212196,-532.487854003906250
27900.000000000000000,-375830.012195455550682,-1541689.827017984120175,-532.487854003906250
27950.000000000000000,-375827.808456701983232,-1541739.778429731028154,-531.770935058593750
28000.000000000000000,-375829.833689696446527,-1541789.535065707052127,-531.770935058593750
28050.000000000000000,-375836.619630761037115,-1541839.072435478447005,-531.770935058593750
28100.000000000000000,-375843.405571825569496,-1541888.609805249841884,-531.657775878906250
28150.000000000000000,-375850.191512890218291,-1541938.147175021236762,-531.657775878906250
28200.000000000000000,-375856.977453954808880,-1541987.684544792864472,-531.657775878906250
28250.000000000000000,-375863.763395019341260,-1542037.221914564026520,-531.525451660156250
28300.000000000000000,-375870.549336083931848,-1542086.759284335421398,-531.525451660156250
28350.000000000000000,-375877.335277148522437,-1542136.296654106816277,-531.525451660156250
28400.000000000000000,-375884.121218213113025,-1542185.834023878211156,-531.703491210937500
28450.000000000000000,-375890.907159277703613,-1542235.371393649373204,-531.703491210937500
28500.000000000000000,-375897.693100342235994,-1542284.908763421000913,-531.703491210937500
28550.000000000000000,-375904.479041406826582,-1542334.446133192395791,-532.043334960937500
28600.000000000000000,-375911.264982471417170,-1542383.983502963790670,-532.043334960937500
28650.000000000000000,-375918.050923536007758,-1542433.520872735185549,-532.043334960937500
28700.000000000000000,-375929.523210636165459,-1542482.171596821397543,-533.263610839843750
28750.000000000000000,-375941.303211917227600,-1542530.764102105749771,-533.263610839843750
28800.000000000000000,-375953.083213198289741,-1542579.356607390334830,-538.546752929687500
28850.000000000000000,-375964.863214479351882,-1542627.949112674687058,-541.684020996093750
28900.000000000000000,-375976.643215760472231,-1542676.541617959039286,-541.684020996093750
28950.000000000000000,-375988.423217041534372,-1542725.134123243624344,-541.684020996093750
29000.000000000000000,-376000.203218322596513,-1542773.726628527976573,-545.649047851562500
29050.000000000000000,-376011.983219603658654,-1542822.319133812328801,-545.649047851562500
29100.000000000000000,-376023.763220884779003,-1542870.911639096913859,-545.649047851562500
29150.000000000000000,-376035.543222165782936,-1542919.504144381266087,-549.712463378906250
29200.000000000000000,-376047.323223446845077,-1542968.096649665618315,-549.712463378906250
29250.000000000000000,-376059.103224727965426,-1543016.689154950203374,-549.712463378906250
29300.000000000000000,-376073.108285471796989,-1543064.623374266549945,-549.712463378906250
29350.000000000000000,-376089.662671123223845,-1543111.803373373113573,-552.768432617187500
29400.000000000000000,-376106.217056774708908,-1543158.983372479910031,-553.728820800781250
29450.000000000000000,-376122.771442426135764,-1543206.163371586473659,-553.728820800781250
29500.000000000000000,-376139.325828077620827,-1543253.343370693037286,-554.852539062500000
29550.000000000000000,-376155.880213729047682,-1543300.523369799833745,-554.852539062500000
29600.000000000000000,-376172.434599380532745,-1543347.703368906397372,-554.852539062500000
29650.000000000000000,-376188.988985031959601,-1543394.883368012961000,-554.758666992187500
29700.000000000000000,-376205.543370683444664,-1543442.063367119757459,-554.758666992187500
29750.000000000000000,-376222.097756334871519,-1543489.243366226321086,-554.758666992187500
29800.000000000000000,-376238.652141986356582,-1543536.423365332884714,-552.948608398437500
29850.000000000000000,-376260.247019882488530,-1543580.903241435997188,-550.367614746093750
29900.000000000000000,-376290.351628772856202,-1543620.824570616940036,-550.367614746093750
29950.000000000000000,-376320.456237663282081,-1543660.745899797650054,-550.367614746093750
30000.000000000000000,-376350.560846553649753,-1543700.667228978592902,-547.847351074218750
30050.000000000000000,-376380.665455444017425,-1543740.588558159070089,-547.847351074218750
30100.000000000000000,-376410.770064334385097,-1543780.509887340012938,-544.299316406250000
30150.000000000000000,-376440.874673224752769,-1543820.431216520722955,-541.868469238281250
30200.000000000000000,-376470.979282115178648,-1543860.352545701432973,-541.868469238281250
30250.000000000000000,-376501.083891005546320,-1543900.273874882375821,-541.868469238281250
30300.000000000000000,-376531.188499895972200,-1543940.195204062853009,-541.868469238281250
30350.000000000000000,-376561.293108786339872,-1543980.116533243563026,-538.175476074218750
30400.000000000000000,-376591.397717676707543,-1544020.037862424505875,-538.175476074218750
30450.000000000000000,-376621.502326567075215,-1544059.959191605448723,-538.175476074218750
30500.000000000000000,-376651.606935457501095,-1544099.880520785925910,-538.175476074218750
30550.000000000000000,-376683.610328902897891,-1544138.135325748007745,-534.298034667968750
30600.000000000000000,-376719.288527421362232,-1544173.164829747984186,-537.478027343750000
30650.000000000000000,-376754.966725939768367,-1544208.194333747960627,-537.478027343750000
30700.000000000000000,-376790.644924458232708,-1544243.223837747704238,-537.478027343750000
30750.000000000000000,-376826.323122976638842,-1544278.253341747680679,-533.661071777343750
30800.000000000000000,-376862.001321495044976,-1544313.282845747657120,-537.153625488281250
30850.000000000000000,-376897.679520013509318,-1544348.312349747400731,-537.153625488281250
30900.000000000000000,-376933.357718531915452,-1544383.341853747377172,-537.153625488281250
30950.000000000000000,-376969.035917050321586,-1544418.371357747353613,-533.171997070312500
31000.000000000000000,-377004.714115568785928,-1544453.400861747330055,-536.188781738281250
31050.000000000000000,-377040.392314087192062,-1544488.430365747073665,-536.188781738281250
31100.000000000000000,-377076.070512605656404,-1544523.459869746817276,-536.188781738281250
31150.000000000000000,-377111.748711124062538,-1544558.489373747026548,-536.188781738281250
31200.000000000000000,-377147.426909642468672,-1544593.518877746770158,-534.796203613281250
31250.000000000000000,-377183.315575526736211,-1544628.326807946665213,-534.796203613281250
31300.000000000000000,-377220.131951564515475,-1544662.158072413876653,-534.796203613281250
31350.000000000000000,-377256.948327602294739,-1544695.989336881088093,-534.796203613281250
31400.000000000000000,-377293.764703640074003,-1544729.820601348066702,-533.841979980468750
31450.000000000000000,-377330.581079677853268,-1544763.651865815278143,-533.841979980468750
31500.000000000000000,-377367.397455715632532,-1544797.483130282489583,-533.841979980468750
31550.000000000000000,-377404.213831753411796,-1544831.314394749235362,-533.841979980468750
31600.000000000000000,-377441.030207791191060,-1544865.145659216679633,-533.841979980468750
31650.000000000000000,-377477.846583828912117,-1544898.976923683891073,-534.021545410156250
31700.000000000000000,-377514.662959866691381,-1544932.808188150869682,-534.021545410156250
31750.000000000000000,-377556.774489603587426,-1544959.699474661843851,-534.021545410156250
31800.000000000000000,-377599.127684328996111,-1544986.274028215091676,-534.712158203125000
31850.000000000000000,-377641.480879054404795,-1545012.848581768339500,-534.712158203125000
31900.000000000000000,-377683.834073779813480,-1545039.423135321587324,-534.198059082031250
31950.000000000000000,-377726.187268505280372,-1545065.997688874835148,-534.198059082031250
32000.000000000000000,-377768.540463230689056,-1545092.572242427850142,-537.192077636718750
32050.000000000000000,-377810.893657956097741,-1545119.146795981097966,-537.192077636718750
32100.000000000000000,-377853.246852681506425,-1545145.721349534112960,-537.192077636718750
32150.000000000000000,-377895.600047406915110,-1545172.295903087360784,-538.350402832031250
32200.000000000000000,-377937.953242132323794,-1545198.870456640841439,-538.350402832031250
32250.000000000000000,-377980.306436857732479,-1545225.445010193856433,-538.350402832031250
32300.000000000000000,-378023.850780253007542,-1545250.006656662793830,-538.350402832031250
32350.000000000000000,-378067.529179067234509,-1545274.341764573706314,-538.143859863281250
32400.000000000000000,-378111.207577881403267,-1545298.676872484385967,-538.143859863281250
32450.000000000000000,-378154.885976695572026,-1545323.011980395065621,-536.022216796875000
32500.000000000000000,-378198.564375509798992,-1545347.347088305978104,-537.444152832031250
32550.000000000000000,-378242.242774323967751,-1545371.682196216657758,-537.444152832031250
32600.000000000000000,-378285.921173138136510,-1545396.017304127570242,-537.444152832031250
32650.000000000000000,-378329.599571952363476,-1545420.352412038249895,-537.444152832031250
32700.000000000000000,-378373.277970766532235,-1545444.687519948929548,-534.967163085937500
32750.000000000000000,-378416.956369580700994,-1545469.022627859842032,-533.064697265625000
32800.000000000000000,-378460.634768394869752,-1545493.357735770521685,-533.064697265625000
32850.000000000000000,-378504.313167209096719,-1545517.692843681434169,-534.629455566406250
32900.000000000000000,-378547.991566023265477,-1545542.027951592113823,-534.629455566406250
32950.000000000000000,-378591.669964837434236,-1545566.363059502793476,-534.629455566406250
33000.000000000000000,-378635.307308648189064,-1545590.771067100111395,-534.629455566406250
33050.000000000000000,-378678.760545217199251,-1545615.505986377829686,-533.320861816406250
33100.000000000000000,-378722.213781786209438,-1545640.240905655315146,-534.022888183593750
33150.000000000000000,-378765.667018355219625,-1545664.975824933266267,-534.022888183593750
33200.000000000000000,-378809.120254924288020,-1545689.710744210984558,-537.385986328125000
33250.000000000000000,-378852.573491493298206,-1545714.445663488702849,-537.385986328125000
33300.000000000000000,-378896.026728062308393,-1545739.180582766421139,-537.385986328125000
33350.000000000000000,-378939.479964631318580,-1545763.915502044139430,-537.385986328125000
33400.000000000000000,-378982.933201200328767,-1545788.650421321624890,-540.322082519531250
33450.000000000000000,-379026.386437769397162,-1545813.385340600041673,-540.322082519531250
33500.000000000000000,-379069.839674338349141,-1545838.120259877527133,-540.322082519531250
33550.000000000000000,-379113.292910907417536,-1545862.855179155245423,-540.360046386718750
33600.000000000000000,-379156.746147476427723,-1545887.590098432963714,-540.360046386718750
33650.000000000000000,-379200.199384045496117,-1545912.325017710682005,-540.360046386718750
33700.000000000000000,-379243.588387178780977,-1545937.172023426042870,-541.177246093750000
33750.000000000000000,-379286.897666481265333,-1545962.158146100817248,-541.177246093750000
33800.000000000000000,-379330.206945783691481,-1545987.144268775358796,-541.177246093750000
33850.000000000000000,-379373.516225086117629,-1546012.130391449900344,-541.177246093750000
33900.000000000000000,-379416.825504388543777,-1546037.116514124209061,-536.418395996093750
33950.000000000000000,-379460.134783690969925,-1546062.102636798750609,-536.418395996093750
34000.000000000000000,-379503.444062993396074,-1546087.088759473292157,-538.792175292968750
34050.000000000000000,-379546.753342295822222,-1546112.074882147833705,-534.863891601562500
34100.000000000000000,-379590.062621598248370,-1546137.061004822142422,-534.863891601562500
34150.000000000000000,-379633.371900900674518,-1546162.047127496683970,-534.863891601562500
34200.000000000000000,-379676.681180203100666,-1546187.033250171225518,-534.863891601562500
34250.000000000000000,-379712.519621123035904,-1546219.589158419054002,-531.302612304687500
34300.000000000000000,-379738.073390766920056,-1546262.565952820004895,-531.302612304687500
34350.000000000000000,-379763.627160410804208,-1546305.542747221188620,-531.302612304687500
34400.000000000000000,-379789.180930054630153,-1546348.519541622139513,-531.302612304687500
34450.000000000000000,-379814.734699698514305,-1546391.496336022857577,-531.373657226562500
34500.000000000000000,-379840.288469342398457,-1546434.473130424274132,-531.373657226562500
34550.000000000000000,-379865.842238986282609,-1546477.449924825225025,-528.114990234375000
34600.000000000000000,-379891.396008630108554,-1546520.426719226175919,-529.268432617187500
34650.000000000000000,-379900.286559144209605,-1546566.781600337242708,-529.268432617187500
34700.000000000000000,-379893.487558107764926,-1546616.317179317818955,-529.268432617187500
34750.000000000000000,-379886.688557071262039,-1546665.852758297696710,-529.268432617187500
34800.000000000000000,-379879.889556034759153,-1546715.388337278272957,-529.028137207031250
34850.000000000000000,-379873.090554998198058,-1546764.923916258150712,-529.028137207031250
34900.000000000000000,-379866.291553961753380,-1546814.459495238494128,-529.028137207031250
34950.000000000000000,-379859.492552925250493,-1546863.995074218604714,-527.340515136718750
35000.000000000000000,-379852.693551888747606,-1546913.530653198948130,-527.340515136718750
35050.000000000000000,-379845.894550852244720,-1546963.066232179058716,-527.340515136718750
35100.000000000000000,-379839.098185546987224,-1547012.602171751670539,-523.754028320312500
35150.000000000000000,-379832.342525310348719,-1547062.143680153880268,-523.754028320312500
35200.000000000000000,-379825.586865073710214,-1547111.685188556089997,-523.754028320312500
35250.000000000000000,-379818.831204837013502,-1547161.226696958299726,-522.290649414062500
35300.000000000000000,-379812.075544600374997,-1547210.768205360509455,-522.290649414062500
35350.000000000000000,-379805.319884363678284,-1547260.309713762719184,-522.290649414062500
35400.000000000000000,-379798.564224126981571,-1547309.851222164928913,-521.172973632812500
35450.000000000000000,-379791.808563890343066,-1547359.392730567138642,-521.172973632812500
35500.000000000000000,-379785.052903653704561,-1547408.934238969348371,-521.172973632812500
35550.000000000000000,-379778.297243417007849,-1547458.475747371558100,-520.692504882812500
35600.000000000000000,-379771.541583180427551,-1547508.017255774000660,-520.692504882812500
35650.000000000000000,-379764.785922943672631,-1547557.558764175977558,-520.692504882812500
35700.000000000000000,-379758.030262707034126,-1547607.100272578187287,-521.484252929687500
35750.000000000000000,-379767.325209547649138,-1547655.676643191603944,-521.484252929687500
35800.000000000000000,-379779.968680880323518,-1547704.051663942635059,-521.484252929687500
35850.000000000000000,-379792.612152212939691,-1547752.426684693666175,-523.558471679687500
35900.000000000000000,-379805.255623545614071,-1547800.801705444464460,-523.558471679687500
35950.000000000000000,-379817.899094878230244,-1547849.176726195495576,-523.558471679687500
36000.000000000000000,-379830.542566210904624,-1547897.551746946526691,-526.905944824218750
36050.000000000000000,-379843.186037543579005,-1547945.926767697557807,-526.877258300781250
36100.000000000000000,-379855.829508876195177,-1547994.301788448588923,-526.877258300781250
36150.000000000000000,-379868.472980208869558,-1548042.676809199620038,-533.518737792968750
36200.000000000000000,-379881.116451541485731,-1548091.051829950651154,-533.518737792968750
36250.000000000000000,-379893.759922874160111,-1548139.426850701682270,-533.518737792968750
36300.000000000000000,-379906.403394206776284,-1548187.801871452713385,-541.417541503906250
36350.000000000000000,-379919.046865539450664,-1548236.176892203744501,-541.417541503906250
36400.000000000000000,-379931.690336872066837,-1548284.551912954542786,-541.417541503906250
36450.000000000000000,-379944.333808204683010,-1548332.926933705573902,-550.932250976562500
36500.000000000000000,-379956.977279537357390,-1548381.301954456605017,-550.932250976562500
36550.000000000000000,-379970.727164328505751,-1548429.270917456829920,-550.932250976562500
36600.000000000000000,-379992.378081220493186,-1548474.340173027943820,-565.515991210937500
36650.000000000000000,-380014.028998112538829,-1548519.409428599057719,-565.515991210937500
36700.000000000000000,-380035.679915004526265,-1548564.478684170404449,-565.515991210937500
36750.000000000000000,-380057.330831896571908,-1548609.547939741285518,-565.515991210937500
36800.000000000000000,-380078.981748788559344,-1548654.617195312399417,-580.513732910156250
36850.000000000000000,-380100.632665680604987,-1548699.686450883513317,-580.513732910156250
36900.000000000000000,-380122.283582572592422,-1548744.755706454627216,-580.513732910156250
36950.000000000000000,-380143.934499464638066,-1548789.824962025741115,-600.109191894531250
37000.000000000000000,-380165.585416356625501,-1548834.894217596855015,-600.109191894531250
37050.000000000000000,-380187.236333248671144,-1548879.963473167968914,-600.109191894531250
37100.000000000000000,-380208.887250140658580,-1548925.032728739082813,-617.608215332031250
37150.000000000000000,-380230.538167032704223,-1548970.101984309963882,-617.608215332031250
37200.000000000000000,-380252.189083924691658,-1549015.171239881310612,-617.608215332031250
37250.000000000000000,-380273.840000816737302,-1549060.240495452424511,-617.608215332031250
37300.000000000000000,-380295.490917708724737,-1549105.309751023538411,-637.785278320312500
37350.000000000000000,-380317.141834600770380,-1549150.379006594652310,-637.785278320312500
37400.000000000000000,-380338.792751492699608,-1549195.448262165766209,-637.785278320312500
37450.000000000000000,-380360.443668384803459,-1549240.517517736880109,-652.450073242187500
37500.000000000000000,-380382.094585276732687,-1549285.586773307994008,-652.450073242187500
37550.000000000000000,-380403.745502168836538,-1549330.656028879340738,-652.450073242187500
37600.000000000000000,-380425.719033296569251,-1549375.566086930921301,-663.835510253906250
37650.000000000000000,-380448.317272956017405,-1549420.167875732528046,-668.528503417968750
37700.000000000000000,-380470.915512615407351,-1549464.769664533901960,-668.528503417968750
37750.000000000000000,-380493.513752274855506,-1549509.371453335508704,-668.528503417968750
37800.000000000000000,-380516.111991934245452,-1549553.973242136882618,-677.710937500000000
37850.000000000000000,-380538.710231593693607,-1549598.575030938256532,-677.710937500000000
37900.000000000000000,-380561.308471253141761,-1549643.176819740096107,-677.710937500000000
37950.000000000000000,-380583.906710912473500,-1549687.778608541702852,-683.955871582031250
38000.000000000000000,-380606.504950571979862,-1549732.380397343076766,-687.357910156250000
38050.000000000000000,-380629.103190231369808,-1549776.982186144450679,-687.357910156250000
38100.000000000000000,-380651.701429890817963,-1549821.583974946057424,-691.546875000000000
38150.000000000000000,-380674.299669550266117,-1549866.185763747896999,-691.546875000000000
38200.000000000000000,-380696.897909209656063,-1549910.787552549038082,-691.546875000000000
38250.000000000000000,-380719.496148869104218,-1549955.389341350644827,-691.546875000000000
38300.000000000000000,-380742.094388528494164,-1549999.991130152251571,-695.231750488281250
38350.000000000000000,-380764.692628188000526,-1550044.592918953625485,-695.231750488281250
38400.000000000000000,-380796.577995072817430,-1550082.923886639997363,-695.231750488281250
38450.000000000000000,-380829.503225466236472,-1550120.552721375599504,-696.468261718750000
38500.000000000000000,-380862.428455859655514,-1550158.181556110735983,-696.468261718750000
38550.000000000000000,-380895.353686253132764,-1550195.810390846105292,-695.535034179687500
38600.000000000000000,-380928.278916646551806,-1550233.439225581474602,-695.535034179687500
38650.000000000000000,-380961.204147039970849,-1550271.068060316843912,-695.817687988281250
38700.000000000000000,-380994.129377433448099,-1550308.696895052213222,-695.817687988281250
38750.000000000000000,-381027.054607826867141,-1550346.325729787582532,-695.817687988281250
38800.000000000000000,-381059.979838220286183,-1550383.954564522719011,-693.526550292968750
38850.000000000000000,-381094.683558422664646,-1550419.153450269950554,-693.013000488281250
38900.000000000000000,-381140.506224878015928,-1550439.160529989749193,-693.013000488281250
38950.000000000000000,-381186.328891333367210,-1550459.167609709547833,-693.013000488281250
39000.000000000000000,-381232.151557788718492,-1550479.174689429812133,-690.164123535156250
39050.000000000000000,-381277.974224244069774,-1550499.181769149610773,-690.164123535156250
39100.000000000000000,-381323.796890699479263,-1550519.188848869642243,-690.164123535156250
39150.000000000000000,-381369.619557154830545,-1550539.195928589673713,-686.838012695312500
39200.000000000000000,-381415.442223610181827,-1550559.203008309472352,-686.838012695312500
39250.000000000000000,-381461.264890065533109,-1550579.210088029503822,-686.194885253906250
39300.000000000000000,-381507.087556520942599,-1550599.217167749535292,-683.504821777343750
39350.000000000000000,-381552.910222976293880,-1550619.224247469333932,-683.504821777343750
39400.000000000000000,-381598.732889431645162,-1550639.231327189365402,-683.504821777343750
39450.000000000000000,-381644.555555886996444,-1550659.238406909396872,-680.892150878906250
39500.000000000000000,-381690.378222342347726,-1550679.245486629428342,-680.892150878906250
39550.000000000000000,-381736.200888797757216,-1550699.252566349226981,-680.892150878906250
39600.000000000000000,-381785.204621847718954,-1550708.537504867650568,-680.892150878906250
39650.000000000000000,-381834.524318039359059,-1550716.757454233011231,-678.459228515625000
39700.000000000000000,-381883.844014230940957,-1550724.977403598139063,-678.718933105468750
39750.000000000000000,-381933.163710422522854,-1550733.197352963499725,-678.718933105468750
39800.000000000000000,-381982.483406614162959,-1550741.417302328860387,-677.556701660156250
39850.000000000000000,-382031.803102805744857,-1550749.637251693988219,-677.556701660156250
39900.000000000000000,-382081.122798997384962,-1550757.857201059348881,-677.556701660156250
39950.000000000000000,-382130.442495188966859,-1550766.077150424709544,-676.547485351562500
40000.000000000000000,-382179.762191380606964,-1550774.297099789837375,-676.547485351562500
40050.000000000000000,-382229.081887572188862,-1550782.517049155198038,-676.547485351562500
40100.000000000000000,-382278.401583763770759,-1550790.736998520558700,-675.544738769531250
40150.000000000000000,-382327.721279955410864,-1550798.956947885686532,-675.544738769531250
40200.000000000000000,-382377.040976146992762,-1550807.176897251047194,-675.544738769531250
40250.000000000000000,-382426.360672338574659,-1550815.396846616407856,-674.294006347656136
40300.000000000000000,-382475.680368530214764,-1550823.616795981535688,-674.294006347656136
40350.000000000000000,-382525.000064721796662,-1550831.836745346896350,-674.294006347656136
40400.000000000000000,-382574.090421541826800,-1550836.570936570875347,-672.771972656250000
40450.000000000000000,-382621.908000094292220,-1550821.960009790956974,-672.771972656250000
40500.000000000000000,-382669.725578646874055,-1550807.349083011038601,-672.771972656250000
40550.000000000000000,-382717.543157199455891,-1550792.738156230887398,-671.060302734375000
40600.000000000000000,-382765.360735751979519,-1550778.127229450969025,-671.060302734375000
40650.000000000000000,-382813.178314304561354,-1550763.516302671050653,-671.060302734375000
40700.000000000000000,-382860.995892857143190,-1550748.905375891132280,-669.247985839843750
40750.000000000000000,-382908.813471409725025,-1550734.294449111213908,-669.247985839843750
40800.000000000000000,-382956.631049962248653,-1550719.683522331295535,-669.247985839843750
40850.000000000000000,-383004.448628514830489,-1550705.072595551144332,-665.566528320312500
40900.000000000000000,-383052.266207067412324,-1550690.461668770993128,-665.566528320312500
40950.000000000000000,-383100.083785619935952,-1550675.850741991307586,-665.566528320312500
41000.000000000000000,-383147.901364172517788,-1550661.239815211389214,-665.003295898437500
41050.000000000000000,-383195.718942725099623,-1550646.628888431470841,-665.003295898437500
41100.000000000000000,-383240.363177976745646,-1550626.219350026687607,-665.003295898437500
41150.000000000000000,-383278.446115857979748,-1550593.820432724896818,-665.003295898437500
41200.000000000000000,-383316.529053739213850,-1550561.421515422873199,-663.633422851562500
41250.000000000000000,-383354.611991620447952,-1550529.022598121082410,-663.633422851562500
41300.000000000000000,-383392.694929501565639,-1550496.623680819058791,-663.633422851562500
41350.000000000000000,-383430.777867382799741,-1550464.224763517268002,-663.633422851562500
41400.000000000000000,-383468.860805263975635,-1550431.825846215011552,-663.275024414062500
41450.000000000000000,-383506.943743145209737,-1550399.426928913453594,-662.990356445312500
41500.000000000000000,-383545.026681026385631,-1550367.028011611429974,-662.990356445312500
41550.000000000000000,-383583.109618907561526,-1550334.629094309406355,-662.990356445312500
41600.000000000000000,-383621.192556788795628,-1550302.230177007615566,-662.498596191406250
41650.000000000000000,-383659.275494669971522,-1550269.831259705591947,-662.498596191406250
41700.000000000000000,-383697.358432551147416,-1550237.432342403801158,-662.050598144531250
41750.000000000000000,-383735.441370432381518,-1550205.033425101544708,-662.050598144531250
41800.000000000000000,-383773.524308313615620,-1550172.634507799986750,-661.360778808593750
41850.000000000000000,-383811.607246194791514,-1550140.235590497963130,-661.360778808593750
41900.000000000000000,-383849.056689771357924,-1550107.168711521429941,-660.637084960937500
41950.000000000000000,-383883.425931012316141,-1550070.854041530983523,-660.637084960937500
42000.000000000000000,-383917.795172253274359,-1550034.539371540537104,-660.459594726562614
42050.000000000000000,-383952.164413494348992,-1549998.224701549857855,-660.459594726562614
42100.000000000000000,-383986.533654735307209,-1549961.910031559644267,-659.556213378906250
42150.000000000000000,-384020.902895976323634,-1549925.595361568965018,-659.556213378906250
42200.000000000000000,-384055.272137217340060,-1549889.280691578518599,-659.810729980468750
42250.000000000000000,-384089.641378458356485,-1549852.966021588072181,-659.810729980468750
42300.000000000000000,-384124.010619699314702,-1549816.651351597625762,-658.380920410156250
42350.000000000000000,-384158.379860940331127,-1549780.336681607179344,-658.380920410156250
42400.000000000000000,-384192.749102181347553,-1549744.022011616732925,-659.001464843750000
42450.000000000000000,-384227.118343422305770,-1549707.707341626053676,-659.001464843750000
42500.000000000000000,-384261.487584663322195,-1549671.392671635607257,-659.001464843750000
42550.000000000000000,-384295.856825904338621,-1549635.078001645160839,-656.647338867187500
42600.000000000000000,-384330.221870969922747,-1549598.759405473712832,-656.647338867187500
42650.000000000000000,-384364.173970050818752,-1549562.054433494340628,-656.475219726562614
42700.000000000000000,-384398.126069131656550,-1549525.349461514968425,-656.475219726562614
42750.000000000000000,-384432.078168212552555,-1549488.644489535829052,-652.343139648437500
42800.000000000000000,-384466.030267293390352,-1549451.939517556224018,-652.343139648437500
42850.000000000000000,-384499.982366374286357,-1549415.234545577084646,-650.591125488281250
42900.000000000000000,-384533.934465455182362,-1549378.529573597712442,-650.591125488281250
42950.000000000000000,-384567.886564536020160,-1549341.824601618573070,-644.415771484375000
43000.000000000000000,-384601.838663616916165,-1549305.119629639200866,-644.415771484375000
43050.000000000000000,-384635.790762697753962,-1549268.414657659828663,-644.415771484375000
43100.000000000000000,-384669.754596345825121,-1549231.721858663251624,-641.630126953125000
43150.000000000000000,-384707.679695825034287,-1549199.138322490965948,-634.486999511718750
43200.000000000000000,-384745.604795304243453,-1549166.554786318680272,-634.486999511718750
43250.000000000000000,-384783.529894783510827,-1549133.971250146394596,-634.486999511718750
43300.000000000000000,-384821.454994262719993,-1549101.387713974108920,-632.324462890625000
43350.000000000000000,-384859.380093741929159,-1549068.804177801823243,-632.324462890625000
43400.000000000000000,-384897.305193221138325,-1549036.220641629537567,-625.844543457031250
43450.000000000000000,-384935.230292700347491,-1549003.637105457251891,-625.844543457031250
43500.000000000000000,-384973.155392179614864,-1548971.053569284966215,-626.414733886718750
43550.000000000000000,-385011.080491658824030,-1548938.470033112680539,-626.414733886718750
43600.000000000000000,-385049.005591138033196,-1548905.886496940394863,-621.880737304687500
43650.000000000000000,-385086.930690617242362,-1548873.302960768109187,-621.880737304687500
43700.000000000000000,-385124.855790096509736,-1548840.719424596056342,-626.854919433593750
43750.000000000000000,-385162.780889575718902,-1548808.135888423537835,-626.854919433593750
43800.000000000000000,-385200.705989054928068,-1548775.552352251252159,-626.854919433593750
43850.000000000000000,-385238.631088534137234,-1548742.968816078966483,-624.709106445312500
43900.000000000000000,-385276.556188013346400,-1548710.385279906680807,-633.549133300781364
43950.000000000000000,-385314.481287492613774,-1548677.801743734162301,-633.549133300781364
44000.000000000000000,-385360.595329582574777,-1548660.339137196308002,-633.549133300781364
44050.000000000000000,-385408.607816010713577,-1548646.382019048556685,-642.390686035156250
44100.000000000000000,-385456.620302438852377,-1548632.424900900572538,-642.390686035156250
44150.000000000000000,-385504.632788867049385,-1548618.467782753054053,-642.390686035156250
44200.000000000000000,-385552.645275295129977,-1548604.510664605535567,-650.987182617187500
44250.000000000000000,-385600.657761723210569,-1548590.553546457784250,-650.987182617187500
44300.000000000000000,-385648.670248151349369,-1548576.596428310032934,-650.987182617187500
44350.000000000000000,-385696.682734579488169,-1548562.639310162281618,-655.587707519531250
44400.000000000000000,-385744.695221007626969,-1548548.682192014530301,-655.587707519531250
44450.000000000000000,-385792.707707435707562,-1548534.725073867011815,-655.587707519531250
44500.000000000000000,-385840.720193863904569,-1548520.767955719260499,-655.587707519531250
44550.000000000000000,-385888.732680291985162,-1548506.810837571509182,-655.956848144531250
44600.000000000000000,-385936.745166720123962,-1548492.853719423757866,-655.956848144531250
44650.000000000000000,-385984.757653148262762,-1548478.896601276006550,-655.956848144531250
44700.000000000000000,-386032.770139576343354,-1548464.939483128022403,-652.423522949218636
44750.000000000000000,-386080.782626004482154,-1548450.982364980736747,-652.423522949218636
44800.000000000000000,-386120.014983361936174,-1548458.076856182189658,-652.423522949218636
44850.000000000000000,-386143.881545840005856,-1548502.013028016779572,-645.116394042968750
44900.000000000000000,-386167.748108318075538,-1548545.949199851369485,-645.116394042968750
44950.000000000000000,-386191.614670796145219,-1548589.885371685959399,-645.116394042968750
45000.000000000000000,-386215.481233274214901,-1548633.821543520549312,-640.553161621093750
45050.000000000000000,-386239.347795752284583,-1548677.757715354906395,-640.553161621093750
45100.000000000000000,-386263.214358230296057,-1548721.693887189729139,-640.553161621093750
45150.000000000000000,-386287.080920708365738,-1548765.630059024319053,-640.553161621093750
