distance,x,y,Bed_meters
4250.000000000000000,-342519.624890001374297,-1539739.452513535972685,-129.154357910156250
4300.000000000000000,-342560.596721985959448,-1539768.111002397490665,-120.270080566406250
4350.000000000000000,-342601.568553970544599,-1539796.769491259241477,-120.270080566406250
4400.000000000000000,-342642.540385955129750,-1539825.427980120759457,-120.270080566406250
4450.000000000000000,-342683.512217939714901,-1539854.086468982277438,-121.192749023437500
4500.000000000000000,-342724.484049924300052,-1539882.744957843795419,-121.192749023437500
4550.000000000000000,-342765.455881908885203,-1539911.403446705313399,-121.192749023437500
4600.000000000000000,-342806.427713893412147,-1539940.061935566831380,-105.223083496093750
4650.000000000000000,-342847.399545877997298,-1539968.720424428349361,-105.223083496093750
4700.000000000000000,-342888.371377862582449,-1539997.378913290100172,-105.223083496093750
4750.000000000000000,-342929.343209847167600,-1540026.037402151618153,-105.223083496093750
4800.000000000000000,-342970.315041831752751,-1540054.695891013136134,-93.263732910156250
4850.000000000000000,-343011.286873816396110,-1540083.354379874654114,-94.679626464843750
4900.000000000000000,-343052.258705800864846,-1540112.012868736172095,-94.679626464843750
4950.000000000000000,-343093.230537785449997,-1540140.671357597690076,-71.012634277343750
5000.000000000000000,-343134.202369770035148,-1540169.329846459208056,-71.012634277343750
5050.000000000000000,-343175.174201754620299,-1540197.988335321191698,-71.012634277343750
5100.000000000000000,-343216.146033739263657,-1540226.646824182244018,-70.694824218750000
5150.000000000000000,-343257.117865723848809,-1540255.305313043761998,-44.918212890625000
5200.000000000000000,-343298.089697708317544,-1540283.963801905512810,-44.918212890625000
5250.000000000000000,-343339.061529692902695,-1540312.622290767030790,-44.918212890625000
5300.000000000000000,-343380.033361677487846,-1540341.280779628548771,-44.918212890625000
5350.000000000000000,-343421.005193662131205,-1540369.939268490299582,-52.081115722656250
5400.000000000000000,-343461.977025646716356,-1540398.597757351817563,-52.081115722656250
5450.000000000000000,-343502.948857631185092,-1540427.256246213335544,-52.081115722656250
5500.000000000000000,-343543.920689615770243,-1540455.914735074853525,-35.468627929687500
5550.000000000000000,-343584.892521600413602,-1540484.573223936371505,-35.468627929687500
5600.000000000000000,-343625.864353584998753,-1540513.231712797889486,-35.468627929687500
5650.000000000000000,-343666.836185569467489,-1540541.890201659407467,-42.772094726562493
5700.000000000000000,-343707.808017554052640,-1540570.548690521158278,-24.908020019531246
5750.000000000000000,-343748.779849538637791,-1540599.207179382676259,-24.908020019531246
5800.000000000000000,-343789.751681523281150,-1540627.865668244194239,-24.908020019531246
5850.000000000000000,-343830.723513507866301,-1540656.524157105712220,-24.908020019531246
5900.000000000000000,-343871.695345492335036,-1540685.182645967230201,-30.269470214843754
5950.000000000000000,-343912.667177476920187,-1540713.841134828748181,-30.269470214843754
6000.000000000000000,-343953.639009461563546,-1540742.499623690266162,-30.269470214843754
6050.000000000000000,-343994.610841446148697,-1540771.158112552016973,-27.643188476562500
6100.000000000000000,-344035.582673430733848,-1540799.816601413534954,-27.643188476562500
6150.000000000000000,-344076.554505415202584,-1540828.475090275052935,-17.837890625000000
6200.000000000000000,-344117.526337399787735,-1540857.133579136570916,-17.837890625000000
6250.000000000000000,-344158.498169384431094,-1540885.792067998088896,-13.965759277343750
6300.000000000000000,-344199.470001369016245,-1540914.450556859606877,-13.965759277343750
6350.000000000000000,-344240.441833353601396,-1540943.109045721124858,-13.965759277343750
6400.000000000000000,-344281.413665338186547,-1540971.767534582875669,-16.945251464843750
6450.000000000000000,-344322.385497322713491,-1541000.426023444393650,-4.252319335937500
6500.000000000000000,-344363.357329307298642,-1541029.084512305911630,-4.252319335937500
6550.000000000000000,-344404.329161291883793,-1541057.743001167429611,-4.252319335937500
6600.000000000000000,-344445.300993276468944,-1541086.401490028947592,4.281738281250000
6650.000000000000000,-344486.272825261054095,-1541115.059978890465572,4.281738281250000
6700.000000000000000,-344527.244657245639246,-1541143.718467751983553,19.981506347656246
6750.000000000000000,-344568.216489230224397,-1541172.376956613734365,19.981506347656246
6800.000000000000000,-344609.188321214751340,-1541201.035445475252345,24.775573730468754
6850.000000000000000,-344650.160153199336492,-1541229.693934336770326,24.775573730468754
6900.000000000000000,-344691.131985183921643,-1541258.352423198288307,24.775573730468754
6950.000000000000000,-344732.103817168506794,-1541287.010912059806287,35.887817382812500
7000.000000000000000,-344773.075649153091945,-1541315.669400921324268,40.810119628906250
7050.000000000000000,-344814.047481137677096,-1541344.327889782842249,40.810119628906250
7100.000000000000000,-344855.019313122204039,-1541372.986378644593060,40.810119628906250
7150.000000000000000,-344895.991145106789190,-1541401.644867506111041,55.075073242187507
7200.000000000000000,-344936.962977091374341,-1541430.303356367629021,53.470825195312493
7250.000000000000000,-344977.934809075959492,-1541458.961845229147002,53.470825195312493
7300.000000000000000,-345018.906641060544644,-1541487.620334090664983,53.470825195312493
7350.000000000000000,-345059.878473045129795,-1541516.278822952182963,97.427795410156250
7400.000000000000000,-345100.850305029656738,-1541544.937311813700944,97.427795410156250
7450.000000000000000,-345141.822137014241889,-1541573.595800675451756,84.088867187500000
7500.000000000000000,-345182.793968998827040,-1541602.254289536969736,84.088867187500000
7550.000000000000000,-345223.765800983412191,-1541630.912778398487717,126.336486816406250
7600.000000000000000,-345264.737632967997342,-1541659.571267260005698,126.336486816406250
7650.000000000000000,-345305.709464952582493,-1541688.229756121756509,126.336486816406250
7700.000000000000000,-345346.681296937167645,-1541716.888244983274490,152.690673828125000
7750.000000000000000,-345387.653128921694588,-1541745.546733844326809,140.276367187500000
7800.000000000000000,-345428.624960906279739,-1541774.205222706310451,140.276367187500000
7850.000000000000000,-345469.596792890864890,-1541802.863711567828432,140.276367187500000
7900.000000000000000,-345510.568624875450041,-1541831.522200429346412,155.751281738281250
7950.000000000000000,-345551.540456860035192,-1541860.180689290864393,155.751281738281250
8000.000000000000000,-345592.512288844620343,-1541888.839178152382374,145.257019042968750
8050.000000000000000,-345633.484120829147287,-1541917.497667013900355,145.257019042968750
8100.000000000000000,-345674.455952813732438,-1541946.156155875418335,168.410797119140653
8150.000000000000000,-345715.427784798317589,-1541974.814644737169147,168.410797119140653
8200.000000000000000,-345756.399616782902740,-1542003.473133598687127,168.410797119140653
8250.000000000000000,-345797.371448767487891,-1542032.131622460205108,177.503295898437500
8300.000000000000000,-345838.343280752073042,-1542060.790111321723089,177.503295898437500
8350.000000000000000,-345879.315112736599986,-1542089.448600183241069,177.503295898437500
8400.000000000000000,-345920.286944721185137,-1542118.107089044759050,177.503295898437500
8450.000000000000000,-345961.258776705770288,-1542146.765577906277031,203.932250976562500
8500.000000000000000,-346002.230608690355439,-1542175.424066768027842,202.285430908203125
8550.000000000000000,-346043.202440674940590,-1542204.082555629545823,202.285430908203125
8600.000000000000000,-346084.174272659525741,-1542232.741044491063803,202.285430908203125
8650.000000000000000,-346125.146104644052684,-1542261.399533352581784,228.725555419921875
8700.000000000000000,-346166.117936628637835,-1542290.058022214099765,228.725555419921875
8750.000000000000000,-346207.089768613222986,-1542318.716511075617746,193.960113525390625
8800.000000000000000,-346248.061600597808138,-1542347.374999937368557,191.502868652343750
8850.000000000000000,-346289.033432582393289,-1542376.033488799119368,191.502868652343750
8900.000000000000000,-346330.005264566978440,-1542404.691977660637349,191.502868652343750
8950.000000000000000,-346370.977096551563591,-1542433.350466521689668,191.502868652343750
9000.000000000000000,-346411.948928536090534,-1542462.008955383207649,189.197357177734375
9050.000000000000000,-346452.920760520675685,-1542490.667444244725630,174.293060302734375
9100.000000000000000,-346493.892592505260836,-1542519.325933106476441,174.293060302734375
9150.000000000000000,-346534.864424489845987,-1542547.984421968227252,174.293060302734375
9200.000000000000000,-346575.836256474431138,-1542576.642910829745233,178.968811035156250
9250.000000000000000,-346616.808088459016290,-1542605.301399691263214,178.968811035156250
9300.000000000000000,-346657.779920443543233,-1542633.959888552781194,164.628356933593750
9350.000000000000000,-346698.751752428128384,-1542662.618377414299175,173.709381103515625
9400.000000000000000,-346739.723584412713535,-1542691.276866275817156,173.709381103515625
9450.000000000000000,-346780.695416397298686,-1542719.935355137335137,173.709381103515625
9500.000000000000000,-346821.667248381883837,-1542748.593843999085948,173.709381103515625
9550.000000000000000,-346862.639080366468988,-1542777.252332860603929,139.262207031250000
9600.000000000000000,-346903.610912350995932,-1542805.910821722121909,139.262207031250000
9650.000000000000000,-346944.582744335581083,-1542834.569310583639890,139.262207031250000
9700.000000000000000,-346985.554576320166234,-1542863.227799445157871,139.262207031250000
9750.000000000000000,-347026.526408304751385,-1542891.886288306675851,149.798095703125000
9800.000000000000000,-347067.498240289336536,-1542920.544777168193832,118.025817871093750
9850.000000000000000,-347108.470072273921687,-1542949.203266029944643,118.025817871093750
9900.000000000000000,-347149.441904258448631,-1542977.861754891462624,156.255065917968750
9950.000000000000000,-347190.413736243033782,-1543006.520243752980605,156.255065917968750
10000.000000000000000,-347231.385568227618933,-1543035.178732614498585,156.255065917968750
10050.000000000000000,-347272.357400212204084,-1543063.837221476016566,156.255065917968750
10100.000000000000000,-347313.329232196789235,-1543092.495710337534547,177.901275634765625
10150.000000000000000,-347354.301064181374386,-1543121.154199199052528,177.901275634765625
10200.000000000000000,-347395.272896165959537,-1543149.812688060570508,177.901275634765625
10250.000000000000000,-347436.244728150486480,-1543178.471176922088489,177.901275634765625
10300.000000000000000,-347477.216560135071632,-1543207.129665783839300,177.143554687500000
10350.000000000000000,-347518.188392119656783,-1543235.788154645357281,123.288665771484375
10400.000000000000000,-347559.160224104241934,-1543264.446643506875262,123.288665771484375
10450.000000000000000,-347600.132056088827085,-1543293.105132368393242,111.598632812500000
10500.000000000000000,-347641.103888073412236,-1543321.763621229911223,111.598632812500000
10550.000000000000000,-347682.075720057939179,-1543350.422110091662034,111.598632812500000
10600.000000000000000,-347723.047552042524330,-1543379.080598953180015,56.347351074218750
10650.000000000000000,-347764.019384027109481,-1543407.739087814697996,41.521972656250000
10700.000000000000000,-347804.991216011694632,-1543436.397576676215976,41.521972656250000
10750.000000000000000,-347845.963047996279784,-1543465.056065537733957,41.521972656250000
10800.000000000000000,-347886.934879980864935,-1543493.714554399251938,41.521972656250000
10850.000000000000000,-347927.906711965450086,-1543522.373043260769919,-47.199523925781250
10900.000000000000000,-347968.878543949977029,-1543551.031532122520730,-47.199523925781250
10950.000000000000000,-348009.850375934562180,-1543579.690020984038711,-47.199523925781250
11000.000000000000000,-348050.822207919147331,-1543608.348509845556691,-80.537719726562500
11050.000000000000000,-348091.794039903732482,-1543637.006998707074672,-80.537719726562500
11100.000000000000000,-348132.765871888317633,-1543665.665487568592653,-80.537719726562500
11150.000000000000000,-348173.737703872902784,-1543694.323976430110633,-81.502990722656250
11200.000000000000000,-348214.709535857429728,-1543722.982465291628614,-73.399291992187500
11250.000000000000000,-348255.681367842014879,-1543751.640954153379425,-73.399291992187500
11300.000000000000000,-348296.653199826600030,-1543780.299443014897406,-73.399291992187500
11350.000000000000000,-348337.625031811185181,-1543808.957931876415387,-73.399291992187500
11400.000000000000000,-348378.596863795770332,-1543837.616420737933367,18.904846191406246
11450.000000000000000,-348419.568695780355483,-1543866.274909599451348,18.904846191406246
11500.000000000000000,-348460.540527764882427,-1543894.933398461202160,18.904846191406246
11550.000000000000000,-348501.512359749467578,-1543923.591887322720140,66.082031250000000
11600.000000000000000,-348542.484191734052729,-1543952.250376184238121,66.082031250000000
11650.000000000000000,-348583.456023718637880,-1543980.908865045756102,146.088378906249972
11700.000000000000000,-348624.427855703223031,-1544009.567353907274082,146.088378906249972
11750.000000000000000,-348665.399687687808182,-1544038.225842768792063,180.970703125000000
11800.000000000000000,-348706.371519672335126,-1544066.884331630310044,180.970703125000000
11850.000000000000000,-348747.343351656920277,-1544095.542820491828024,180.970703125000000
11900.000000000000000,-348788.315183641505428,-1544124.201309353346005,224.868499755859347
11950.000000000000000,-348829.287015626090579,-1544152.859798215096816,248.847351074218750
12000.000000000000000,-348870.258847610675730,-1544181.518287076614797,248.847351074218750
12050.000000000000000,-348911.230679595260881,-1544210.176775938132778,248.847351074218750
12100.000000000000000,-348952.202511579846032,-1544238.835264799650759,281.920928955078125
12150.000000000000000,-348993.174343564372975,-1544267.493753661168739,327.350158691406250
12200.000000000000000,-349034.146175548958126,-1544296.152242522686720,327.350158691406250
12250.000000000000000,-349075.118007533543278,-1544324.810731384437531,327.350158691406250
12300.000000000000000,-349116.089839518128429,-1544353.469220245955512,354.319885253906250
12350.000000000000000,-349157.061671502713580,-1544382.127709107473493,354.319885253906250
12400.000000000000000,-349198.033503487356938,-1544410.786197968991473,354.319885253906250
12450.000000000000000,-349239.005335471825674,-1544439.444686830509454,360.214721679687500
12500.000000000000000,-349279.977167456410825,-1544468.103175692027435,401.964050292968750
12550.000000000000000,-349320.948999440995976,-1544496.761664553545415,401.964050292968750
12600.000000000000000,-349361.920831425581127,-1544525.420153415296227,401.964050292968750
12650.000000000000000,-349402.892663410224486,-1544554.078642276814207,474.522094726562500
12700.000000000000000,-349443.864495394809637,-1544582.737131138565019,431.904907226562500
12750.000000000000000,-349484.836327379278373,-1544611.395620000082999,431.904907226562500
12800.000000000000000,-349525.808159363863524,-1544640.054108861600980,431.904907226562500
12850.000000000000000,-349566.779991348506883,-1544668.712597722653300,475.029235839843750
12900.000000000000000,-349607.751823333092034,-1544697.371086584171280,475.029235839843750
12950.000000000000000,-349648.723655317677185,-1544726.029575446154922,446.057861328125000
13000.000000000000000,-349689.695487302145921,-1544754.688064307672903,446.057861328125000
13050.000000000000000,-349730.667319286731072,-1544783.346553169190884,470.958709716796875
13100.000000000000000,-349771.639151271374431,-1544812.005042030708864,470.958709716796875
13150.000000000000000,-349812.610983255959582,-1544840.663530892226845,470.958709716796875
13200.000000000000000,-349853.582815240428317,-1544869.322019753744826,469.177947998046875
13250.000000000000000,-349894.554647225013468,-1544897.980508615262806,469.177947998046875
13300.000000000000000,-349935.526479209598619,-1544926.638997477013618,469.177947998046875
13350.000000000000000,-349976.498311194241978,-1544955.297486338531598,469.177947998046875
13400.000000000000000,-350017.470143178827129,-1544983.955975200049579,486.377349853515625
13450.000000000000000,-350058.441975163295865,-1545012.614464061567560,486.377349853515625
13500.000000000000000,-350099.413807147881016,-1545041.272952923085541,453.720092773437500
13550.000000000000000,-350140.385639132524375,-1545069.931441784603521,453.720092773437500
13600.000000000000000,-350181.357471117109526,-1545098.589930646121502,459.718078613281307
13650.000000000000000,-350222.329303101694677,-1545127.248419507872313,459.718078613281307
13700.000000000000000,-350263.301135086163413,-1545155.906908369390294,459.718078613281307
13750.000000000000000,-350304.272967070748564,-1545184.565397230908275,433.744293212890625
13800.000000000000000,-350345.244799055391923,-1545213.223886092426255,433.744293212890625
13850.000000000000000,-350386.216631039977074,-1545241.882374953944236,433.744293212890625
13900.000000000000000,-350427.188463024562225,-1545270.540863815462217,433.744293212890625
13950.000000000000000,-350468.160295009147376,-1545299.199352676980197,443.577514648437500
14000.000000000000000,-350509.132126993674319,-1545327.857841538963839,387.101562500000000
14050.000000000000000,-350550.103958978259470,-1545356.516330400016159,387.101562500000000
14100.000000000000000,-350591.075790962844621,-1545385.174819261534140,387.101562500000000
14150.000000000000000,-350632.047622947429772,-1545413.833308123284951,391.158203125000000
14200.000000000000000,-350673.019454932014924,-1545442.491796984802932,391.158203125000000
14250.000000000000000,-350713.991286916600075,-1545471.150285846320912,335.259521484375000
14300.000000000000000,-350754.963118901127018,-1545499.808774707838893,341.602874755859375
14350.000000000000000,-350795.934950885712169,-1545528.467263569589704,341.602874755859375
14400.000000000000000,-350836.906782870297320,-1545557.125752431107685,341.602874755859375
14450.000000000000000,-350877.878614854882471,-1545585.784241292625666,341.602874755859375
14500.000000000000000,-350918.850446839467622,-1545614.442730154143646,336.595825195312500
14550.000000000000000,-350959.822278824052773,-1545643.101219015661627,299.834655761718693
14600.000000000000000,-351000.794110808637924,-1545671.759707877179608,299.834655761718693
14650.000000000000000,-351041.765942793164868,-1545700.418196738697588,299.834655761718693
14700.000000000000000,-351082.737774777750019,-1545729.076685600448400,295.598815917968750
14750.000000000000000,-351123.709606762335170,-1545757.735174461966380,295.598815917968750
14800.000000000000000,-351164.681438746920321,-1545786.393663323484361,243.691619873046875
14850.000000000000000,-351205.653270731505472,-1545815.052152185002342,224.287841796875000
14900.000000000000000,-351246.625102716090623,-1545843.710641046520323,224.287841796875000
14950.000000000000000,-351287.596934700617567,-1545872.369129908038303,224.287841796875000
15000.000000000000000,-351328.568766685202718,-1545901.027618769556284,224.287841796875000
15050.000000000000000,-351369.540598669787869,-1545929.686107631307095,160.227630615234375
15100.000000000000000,-351410.512430654373020,-1545958.344596492825076,160.227630615234375
15150.000000000000000,-351451.484262638958171,-1545987.003085354343057,160.227630615234375
15200.000000000000000,-351492.456094623543322,-1546015.661574215861037,160.227630615234375
15250.000000000000000,-351533.427926608128473,-1546044.320063077379018,138.184356689453125
15300.000000000000000,-351574.399758592655417,-1546072.978551938896999,95.016113281250000
15350.000000000000000,-351615.371590577240568,-1546101.637040800414979,95.016113281250000
15400.000000000000000,-351656.343422561825719,-1546130.295529662165791,46.102752685546875
15450.000000000000000,-351697.315254546410870,-1546158.954018523683771,46.102752685546875
15500.000000000000000,-351738.287086530996021,-1546187.612507385201752,46.102752685546875
15550.000000000000000,-351779.258918515581172,-1546216.270996246719733,46.102752685546875
15600.000000000000000,-351820.230750500108115,-1546244.929485108237714,-47.346099853515625
15650.000000000000000,-351861.202582484693266,-1546273.587973969755694,-47.346099853515625
15700.000000000000000,-351902.174414469278418,-1546302.246462831273675,-47.346099853515625
15750.000000000000000,-351943.146246453863569,-1546330.904951693024486,-106.127075195312500
15800.000000000000000,-351984.118078438448720,-1546359.563440554542467,-106.127075195312500
15850.000000000000000,-352025.089910423033871,-1546388.221929416060448,-143.255462646484375
15900.000000000000000,-352066.061742407560814,-1546416.880418277578428,-143.255462646484375
15950.000000000000000,-352107.033574392145965,-1546445.538907139096409,-172.811553955078125
16000.000000000000000,-352148.005406376731116,-1546474.197396000614390,-172.811553955078125
16050.000000000000000,-352188.977238361316267,-1546502.855884862365201,-172.811553955078125
16100.000000000000000,-352229.949070345901418,-1546531.514373723883182,-173.681365966796875
16150.000000000000000,-352270.920902330486570,-1546560.172862585401163,-181.022430419921875
16200.000000000000000,-352311.892734315013513,-1546588.831351446919143,-181.022430419921875
16250.000000000000000,-352352.864566299598664,-1546617.489840308437124,-181.022430419921875
16300.000000000000000,-352393.836398284183815,-1546646.148329169955105,-183.567169189453125
16350.000000000000000,-352434.808230268768966,-1546674.806818031473085,-172.695770263671875
16400.000000000000000,-352475.780062253354117,-1546703.465306893223897,-172.695770263671875
16450.000000000000000,-352516.751894237939268,-1546732.123795754741877,-172.695770263671875
16500.000000000000000,-352557.723726222524419,-1546760.782284616259858,-170.452819824218750
16550.000000000000000,-352598.695558207051363,-1546789.440773477777839,-170.452819824218750
16600.000000000000000,-352639.667390191636514,-1546818.099262339528650,-162.801788330078125
16650.000000000000000,-352680.639222176221665,-1546846.757751201046631,-162.801788330078125
16700.000000000000000,-352721.611054160806816,-1546875.416240062098950,-167.753479003906250
16750.000000000000000,-352762.582886145391967,-1546904.074728924082592,-167.753479003906250
16800.000000000000000,-352803.554718129977118,-1546932.733217785600573,-167.753479003906250
16850.000000000000000,-352844.526550114504062,-1546961.391706647118554,-186.910980224609375
16900.000000000000000,-352885.498382099089213,-1546990.050195508636534,-179.585571289062500
16950.000000000000000,-352926.470214083674364,-1547018.708684370154515,-179.585571289062500
17000.000000000000000,-352967.442046068259515,-1547047.367173231672496,-179.585571289062500
17050.000000000000000,-353008.413878052844666,-1547076.025662093190476,-185.943969726562500
17100.000000000000000,-353049.385710037429817,-1547104.684150954941288,-185.943969726562500
17150.000000000000000,-353090.357542021956760,-1547133.342639816459268,-180.369445800781250
17200.000000000000000,-353131.329374006541912,-1547162.001128677977249,-180.369445800781250
17250.000000000000000,-353172.301205991127063,-1547190.659617539495230,-193.992156982421875
17300.000000000000000,-353213.273037975712214,-1547219.318106401013210,-193.992156982421875
17350.000000000000000,-353254.244869960297365,-1547247.976595262531191,-193.992156982421875
17400.000000000000000,-353295.216701944882516,-1547276.635084124049172,-174.285736083984375
17450.000000000000000,-353336.188533929409459,-1547305.293572985799983,-174.285736083984375
17500.000000000000000,-353377.160365913994610,-1547333.952061847317964,-174.285736083984375
17550.000000000000000,-353418.132197898579761,-1547362.610550708835945,-174.285736083984375
17600.000000000000000,-353459.104029883164912,-1547391.269039570353925,-192.547943115234375
17650.000000000000000,-353500.075861867750064,-1547419.927528431871906,-168.564300537109375
17700.000000000000000,-353541.047693852335215,-1547448.586017293389887,-168.564300537109375
17750.000000000000000,-353582.019525836920366,-1547477.244506154907867,-168.564300537109375
17800.000000000000000,-353622.991357821447309,-1547505.902995016891509,-220.578887939453125
17850.000000000000000,-353663.963189806032460,-1547534.561483878409490,-220.578887939453125
17900.000000000000000,-353704.935021790617611,-1547563.219972739927471,-220.578887939453125
17950.000000000000000,-353745.906853775202762,-1547591.878461600979790,-269.193054199218750
18000.000000000000000,-353786.878685759787913,-1547620.536950462497771,-269.193054199218750
18050.000000000000000,-353827.850517744373064,-1547649.195439324248582,-269.193054199218750
18100.000000000000000,-353868.822349728900008,-1547677.853928185766563,-269.193054199218750
